"publisher","name","identity","appearances"
"Marvel","Jakal","Secret",7
"Marvel","Manslaughter Marsdale","Secret",7
"Marvel","Misty Collins","Public",7
"Marvel","Alexi Garnoff","Secret",7
"Marvel","Charles Last","Secret",7
"Marvel","Imhotep (Demon)","Public",7
"Marvel","Lewis Guthrie","Public",7
"Marvel","Lomen","Secret",7
"Marvel","Scaleface","Secret",7
"Marvel","Yrdisis","Secret",7
"Marvel","Kylor","Public",7
"Marvel","Sedrick","Public",7
"Marvel","Trump","Secret",7
"Marvel","William Nowlan","Secret",7
"Marvel","Eochaid Ollathir","Public",7
"Marvel","Roland Rayburn","Public",7
"Marvel","Spyder","Secret",7
"Marvel","Gayle Vaughn","Public",7
"Marvel","Kevin Brackett","Secret",7
"Marvel","Paul Harker","Public",7
"Marvel","Rich van Burian","Public",7
"Marvel","Sequoia","Secret",7
"Marvel","Bercilak de Hautdesert","Secret",7
"Marvel","Harmon Furmintz","Public",7
"Marvel","Jupiter (New Warriors)","Public",7
"Marvel","Kristina Anderson","Secret",7
"Marvel","L.D. 50","Secret",7
"Marvel","Maker","Secret",7
"Marvel","Samuel Higgins","Public",7
"Marvel","Andrea Haggard","Secret",7
"Marvel","Fool","Secret",7
"Marvel","Guillaume Courage","Secret",7
"Marvel","Hector Fuentes","Public",7
"Marvel","Kkallakku","Secret",7
"Marvel","Monkey Joe","Public",7
"Marvel","Splice (Mercenary)","Secret",7
"Marvel","Thane Ector","Public",7
"Marvel","Vyrra","Public",7
"Marvel","Willis Hayworth","Public",7
"Marvel","Angela Cairn","Secret",7
"Marvel","Anthony Stark (Doppelganger)","Secret",7
"Marvel","Clement Wilson","Public",7
"Marvel","Guide","Secret",7
"Marvel","James Burley","Secret",7
"Marvel","James Lucas, Jr.","Secret",7
"Marvel","Jonathan Lee","Public",7
"Marvel","Julien Boudreaux","Secret",7
"Marvel","Leon McKenzie","Secret",7
"Marvel","Prodigal","Secret",7
"Marvel","Rachel Argosy","Public",7
"Marvel","Albert Louis","Secret",7
"Marvel","Battletide","Secret",7
"Marvel","Bernard Hoyster","Secret",7
"Marvel","Fabrikant","Secret",7
"Marvel","Kona Lor","Public",7
"Marvel","Outcast (Lilin)","Secret",7
"Marvel","Tamika Bowden","Secret",7
"Marvel","Bartholomew Gallows","Secret",7
"Marvel","Billy Kitson","Secret",7
"Marvel","Bitmap","Secret",7
"Marvel","Infomorph","Secret",7
"Marvel","John Carik","Public",7
"Marvel","John Sharpe","Secret",7
"Marvel","Rebecca Taylor","Public",7
"Marvel","Steel Collar","Secret",7
"Marvel","Wirehead","Secret",7
"Marvel","Gris Gris","Secret",7
"Marvel","Malachi (Space Phantom)","Secret",7
"Marvel","Marcus Fifolet","Secret",7
"Marvel","Margoyle","Public",7
"Marvel","Moonraker","Secret",7
"Marvel","Rootar","Public",7
"Marvel","Andros","Secret",7
"Marvel","Bramer","Secret",7
"Marvel","Choocho Colon","Public",7
"Marvel","Ebony (Heroes Reborn)","Public",7
"Marvel","James Johnsmeyer","Public",7
"Marvel","Lasher (Cell-12)","Secret",7
"Marvel","Nardi","Secret",7
"Marvel","Tar","Secret",7
"Marvel","Boris Lubov","Secret",7
"Marvel","Dorian (Punk Kid)","Public",7
"Marvel","Feuer","Public",7
"Marvel","Heinrich Zemo (Heroes Reborn)","Public",7
"Marvel","Ivan Pushkin","Secret",7
"Marvel","Niral Chandra","Secret",7
"Marvel","Tracey Authier","Public",7
"Marvel","Weasel (Punk Kid)","Public",7
"Marvel","Dinu","Public",7
"Marvel","Mac Garrity","Secret",7
"Marvel","Mister Gentry","Public",7
"Marvel","Olivier","Secret",7
"Marvel","Richard Dennison","Secret",7
"Marvel","Bridget Malone","Secret",7
"Marvel","Christopher Aaronson","Secret",7
"Marvel","Elejea","Secret",7
"Marvel","Mikado","Secret",7
"Marvel","Mosha","Secret",7
"Marvel","Zoe Ishihara","Secret",7
"Marvel","Balin","Public",7
"Marvel","Domina","Secret",7
"Marvel","Junzo Muto","Public",7
"Marvel","Mr. Payback","Secret",7
"Marvel","Rax","Secret",7
"Marvel","Rhanla","Public",7
"Marvel","Sam Matonabbe","Secret",7
"Marvel","Val","Public",7
"Marvel","Coach","Secret",7
"Marvel","Fagin","Secret",7
"Marvel","Leyu Yoshida","Public",7
"Marvel","Maria Cortez","Public",7
"Marvel","Marshal","Secret",7
"Marvel","Nightingale","Secret",7
"Marvel","Raptra","Secret",7
"Marvel","Mary Zero (Mary)","Secret",7
"Marvel","Michael Hart","Secret",7
"Marvel","Brian Rinehart","Secret",7
"Marvel","Christian Frost","Secret",7
"Marvel","Harald Jaekelsson","Public",7
"Marvel","Kiwi Black","Secret",7
"Marvel","Maximus Lobo","Secret",7
"Marvel","Nick Nixon","Public",7
"Marvel","Alexander Bont","Secret",7
"Marvel","Clay","Secret",7
"Marvel","Cole (Omega Core)","Public",7
"Marvel","Nestor Rodriguez","Secret",7
"Marvel","Whiz Kid","Public",7
"Marvel","Blindspot","Secret",7
"Marvel","Cornelius Worth","Public",7
"Marvel","Deborah Kinney","Secret",7
"Marvel","Jeff Kaplan","Public",7
"Marvel","Mallen","Secret",7
"Marvel","Nemesio Pietri","Public",7
"Marvel","Peggy Rae","Public",7
"Marvel","Ricky Calusky","Secret",7
"Marvel","Ruth (Angel)","Secret",7
"Marvel","Stem Cell","Secret",7
"Marvel","Colony","Secret",7
"Marvel","Devo","Secret",7
"Marvel","Otis Johnson II","Public",7
"Marvel","Sega","Secret",7
"Marvel","Abigail Dunton","Secret",7
"Marvel","Brett Mahoney","Public",7
"Marvel","Brian van Patrick","Public",7
"Marvel","Ladyfair","Secret",7
"Marvel","Michael van Patrick (Van)","Secret",7
"Marvel","Oliver Orwell","Secret",7
"Marvel","Richard Palance","Secret",7
"Marvel","Deacon","Public",7
"Marvel","Geldoff","Secret",7
"Marvel","Gordon Wright","Public",7
"Marvel","John Hashimoto","Secret",7
"Marvel","Leon Nunez","Secret",7
"Marvel","Melee","Secret",7
"Marvel","Michael van Patrick (Clone)","Secret",7
"Marvel","Quentin Palone","Public",7
"Marvel","Val Rhymin","Public",7
"Marvel","Aneka","Secret",7
"Marvel","Anton Satan","Secret",7
"Marvel","Burst","Secret",7
"Marvel","Damon Ryder","Secret",7
"Marvel","Razor (Raptor)","Secret",7
"Marvel","Tre Owens","Secret",7
"Marvel","Zakar","Public",7
"Marvel","Aloysius Thorndrake","Secret",7
"Marvel","Brianna Robbins","Public",7
"Marvel","Cannon Foot","Secret",7
"Marvel","Dara Ko Eke","Secret",7
"Marvel","Ellis Love","Secret",7
"Marvel","Els Udonta","Secret",7
"Marvel","Galina Nemirovsky","Secret",7
"Marvel","Saw Fist","Secret",7
"Marvel","Selach","Public",7
"Marvel","Shadowstalker","Secret",7
"Marvel","Voorr","Secret",7
"Marvel","Adam","Secret",7
"Marvel","Bruiser (Mercenary)","Secret",7
"Marvel","Jeremy Briggs","Public",7
"Marvel","Marcus Roston","Secret",7
"Marvel","Omegex","Secret",7
"Marvel","Radioactive Kid","Secret",7
"Marvel","Seeker","Public",7
"Marvel","Dancing Water","Secret",7
"Marvel","Doyle","Public",7
"Marvel","Helen Cobb","Public",7
"Marvel","Marin","Public",7
"Marvel","Omega Black","Secret",7
"Marvel","Charlie Cluster-7 (Weapon XIII)","Secret",7
"Marvel","Owen Backes","Secret",7
"Marvel","Sojobo-Tengu","Secret",7
"Marvel","The Origamist (Legion Personality)","Secret",7
"Marvel","The Philistine","Secret",7
"Marvel","Edward Marks","Public",7
"Marvel","Isparana","Public",7
"Marvel","Meltdown (Russian)","Secret",7
"Marvel","Mist","Secret",7
"Marvel","Arkea","Secret",7
"Marvel","Bartol Utler","Secret",7
"Marvel","Disha Khan","Public",7
"Marvel","Fuel","Secret",7
"Marvel","Mark Sim","Secret",7
"Marvel","Mysterion","Secret",7
"Marvel","Victor Kohl","Secret",7
"Marvel","Lagaro","Secret",6
"Marvel","Spencer Keen","Secret",6
"Marvel","Pat Murphy","Secret",6
"Marvel","Tuk","Public",6
"Marvel","Erwin Rommel","Public",6
"Marvel","Napoleon Sickles","Public",6
"Marvel","Joshua Walker","Public",6
"Marvel","Mickey Walker","Public",6
"Marvel","Mary Varnheim","Public",6
"Marvel","Packrat Pete","Public",6
"Marvel","Grey Eagle","Public",6
"Marvel","Red Warrior","Public",6
"Marvel","Running Moose","Public",6
"Marvel","Isidoro Scarlotti","Secret",6
"Marvel","Jack Spears, Jr.","Public",6
"Marvel","Jack Spears, Sr.","Public",6
"Marvel","Peter (Leopard Girl Ally)","Public",6
"Marvel","Eagle (Matt Slade)","Public",6
"Marvel","Gene Bitner","Public",6
"Marvel","Simon Lestron","Public",6
"Marvel","Diablo (Monster)","Secret",6
"Marvel","Gigantus (Aquatic Monster)","Secret",6
"Marvel","Kaa","Secret",6
"Marvel","Elektro","Public",6
"Marvel","Charlie (Stark Enterprises)","Public",6
"Marvel","Chuck (NYPD)","Public",6
"Marvel","Maria Trovaya","Secret",6
"Marvel","Pilai","Public",6
"Marvel","Sandu","Secret",6
"Marvel","Werner von Doom","Public",6
"Marvel","Donald Birch","Secret",6
"Marvel","Adria","Secret",6
"Marvel","Ossilot","Secret",6
"Marvel","Pavel Plotnick","Secret",6
"Marvel","Sally Green","Public",6
"Marvel","Forsung","Secret",6
"Marvel","Ixar","Secret",6
"Marvel","Jose Santini","Public",6
"Marvel","Randac","Public",6
"Marvel","Agent of 1000 Faces","Secret",6
"Marvel","Lippy Louie","Secret",6
"Marvel","Napoleon Robberson","Secret",6
"Marvel","Paxton Page","Secret",6
"Marvel","Mowfus","Secret",6
"Marvel","Spiro Agnew","Public",6
"Marvel","Tom Fagan","Public",6
"Marvel","Ducalon","Public",6
"Marvel","Enaros","Public",6
"Marvel","Klaatu","Public",6
"Marvel","Torla","Public",6
"Marvel","Number One (Secret Empire 2)","Secret",6
"Marvel","Carol Landers","Public",6
"Marvel","Herman Frayne","Public",6
"Marvel","Victor Conrad","Secret",6
"Marvel","Owen Wallach","Secret",6
"Marvel","Vincent Frankenstein","Public",6
"Marvel","Cardinal (ICON)","Secret",6
"Marvel","Carol Selby","Public",6
"Marvel","Dontrell Hamilton","Secret",6
"Marvel","Eric Prawn","Public",6
"Marvel","Miranda Rand","Secret",6
"Marvel","Pavane (Female)","Secret",6
"Marvel","Thelius","Secret",6
"Marvel","Veronica von Frankenstein","Public",6
"Marvel","Abner Doolittle","Secret",6
"Marvel","Achmed El Gib\u00e1r","Secret",6
"Marvel","Anpu","Public",6
"Marvel","Elisabeth Wilford","Public",6
"Marvel","Hector Ruiz","Secret",6
"Marvel","Snaykar","Public",6
"Marvel","Zorr (Luphomoid)","Public",6
"Marvel","Abdul Faoul","Secret",6
"Marvel","Aginar","Secret",6
"Marvel","Apalla","Secret",6
"Marvel","Aries (LMD)","Secret",6
"Marvel","Dafydd ap Rhys","Secret",6
"Marvel","Dominic Dunsinane","Secret",6
"Marvel","Gemini (LMD)","Secret",6
"Marvel","Jacob Goldstein","Secret",6
"Marvel","Jared Kurtz","Public",6
"Marvel","Salia Petrie","Public",6
"Marvel","Amos Jardine","Public",6
"Marvel","Frederick Kiber","Secret",6
"Marvel","Joey Burnett","Public",6
"Marvel","Osinga Rplss","Secret",6
"Marvel","Water Witch","Secret",6
"Marvel","Zacharaiah Seavey","Secret",6
"Marvel","Zorba","Public",6
"Marvel","Doctor Scarabeus","Secret",6
"Marvel","John Gamelin","Public",6
"Marvel","Thomas Bowman","Public",6
"Marvel","Archie Stryker","Public",6
"Marvel","Hubert Fusser","Secret",6
"Marvel","Quetzalcoatl","Secret",6
"Marvel","Stephan Szardos","Public",6
"Marvel","Tako Shamara","Secret",6
"Marvel","Tezcatlipoca","Public",6
"Marvel","Thomas Wilkins","Secret",6
"Marvel","Ultima Wordman","Public",6
"Marvel","Wilbur Garvin","Public",6
"Marvel","Hugo Natchios","Public",6
"Marvel","Ikonn","Secret",6
"Marvel","Margaret Thatcher","Public",6
"Marvel","Mentus","Secret",6
"Marvel","Barnabus Kinloch","Secret",6
"Marvel","Zaniac","Secret",6
"Marvel","Deborah Summers","Secret",6
"Marvel","Kathryn Twoyoungmen","Public",6
"Marvel","Lucius Aquilla","Secret",6
"Marvel","Philip Summers","Secret",6
"Marvel","Plor","Public",6
"Marvel","Raak","Public",6
"Marvel","Roberta Rhodes","Public",6
"Marvel","Alexander Flynn","Secret",6
"Marvel","Carlton Sanders","Secret",6
"Marvel","Jenna Taylor","Public",6
"Marvel","Ernest Popchik","Public",6
"Marvel","Ivich Williamson","Secret",6
"Marvel","Predator","Secret",6
"Marvel","Shagreen","Public",6
"Marvel","Banca Rech","Public",6
"Marvel","Brian Xavier","Public",6
"Marvel","Donald McGill","Public",6
"Marvel","Silver Death","Secret",6
"Marvel","David Hilbert","Public",6
"Marvel","Grundroth","Public",6
"Marvel","Herb Bannion","Secret",6
"Marvel","James Madrox (Mutate Duplicate)","Secret",6
"Marvel","Larry Carpenter","Public",6
"Marvel","Senator Boynton","Public",6
"Marvel","Muramasa","Public",6
"Marvel","Quill (Resistants)","Public",6
"Marvel","Billy Bird","Secret",6
"Marvel","Burt Corrigan","Public",6
"Marvel","Conscience","Secret",6
"Marvel","Guns Gummy","Secret",6
"Marvel","Pamela Douglas","Secret",6
"Marvel","Rask","Public",6
"Marvel","Rooster Cockburn","Secret",6
"Marvel","Sister Salvation","Secret",6
"Marvel","Southpaw (Loonies)","Secret",6
"Marvel","Tailgunner","Secret",6
"Marvel","The Ham","Secret",6
"Marvel","Tristram Micawber","Public",6
"Marvel","Asylum (Psionex)","Secret",6
"Marvel","Bob Jones IV","Secret",6
"Marvel","Elizabeth Rawson","Secret",6
"Marvel","Geoffrey Sydenham","Public",6
"Marvel","Illyich Prokvitch","Public",6
"Marvel","Spore","Secret",6
"Marvel","Bodb Derg","Secret",6
"Marvel","Cynthia Glass","Secret",6
"Marvel","Emelia Witherspoon","Public",6
"Marvel","Eric Heller","Public",6
"Marvel","Erika Benson","Secret",6
"Marvel","Ernie Mills","Public",6
"Marvel","Gilbert Benson","Secret",6
"Marvel","James Zafar","Secret",6
"Marvel","Jeremy Mchele","Public",6
"Marvel","Jeremy Swimming-Bear","Public",6
"Marvel","Kayama Inouye","Secret",6
"Marvel","Melvin Gooner","Public",6
"Marvel","Morgan Kain","Secret",6
"Marvel","Sybyl Dorn","Secret",6
"Marvel","Yen Hsieh","Secret",6
"Marvel","Absalom","Secret",6
"Marvel","Aldo Ferro","Secret",6
"Marvel","Birdy","Secret",6
"Marvel","Boris Meacham","Secret",6
"Marvel","Deathunt 9000","Secret",6
"Marvel","Giscard Epurer","Public",6
"Marvel","Gorn (Demon)","Secret",6
"Marvel","Grigori Andreivitch","Secret",6
"Marvel","Hag","Secret",6
"Marvel","Hashi Noto","Secret",6
"Marvel","Jacob Weisenthal","Public",6
"Marvel","James Howlett (Doppelganger)","Secret",6
"Marvel","Michael Suggs","Secret",6
"Marvel","Ranulph Haldane","Public",6
"Marvel","Robert Fielder","Secret",6
"Marvel","Rubanna Quormo","Secret",6
"Marvel","Steve Caidin","Secret",6
"Marvel","Sylvie Yaqua","Secret",6
"Marvel","Todd Flaminirezck","Secret",6
"Marvel","Tom Preston","Secret",6
"Marvel","Troh-Maw","Secret",6
"Marvel","Vesper (Legion of Vengeance)","Secret",6
"Marvel","William Knox","Secret",6
"Marvel","Word (Red Skull)","Secret",6
"Marvel","Yeti (Weapon P.R.I.M.E.)","Secret",6
"Marvel","Alec Dalton","Secret",6
"Marvel","Alisher Sham","Secret",6
"Marvel","Brell","Secret",6
"Marvel","Carl Mach","Secret",6
"Marvel","Fritz Sablinova","Secret",6
"Marvel","Geometer","Secret",6
"Marvel","Insidio","Secret",6
"Marvel","James Owl","Secret",6
"Marvel","Kimeiko Ashu","Public",6
"Marvel","Leslie Gesneria","Secret",6
"Marvel","Oscuram","Secret",6
"Marvel","Ramon Hernandez","Secret",6
"Marvel","Randolph Creed","Public",6
"Marvel","Richard Bloom","Secret",6
"Marvel","Samantha Powell","Public",6
"Marvel","Albert Destine","Secret",6
"Marvel","Aranda Charboneau","Secret",6
"Marvel","Dima Alekov Kaganitzky","Secret",6
"Marvel","Gray Garrison","Public",6
"Marvel","Grimm","Public",6
"Marvel","Loop (Lash)","Secret",6
"Marvel","Lord Moses","Secret",6
"Marvel","Moru","Public",6
"Marvel","Pavel Chenklo","Public",6
"Marvel","Right (Soldiers of Misfortune)","Secret",6
"Marvel","Simbus","Secret",6
"Marvel","Sneak Thief","Secret",6
"Marvel","Viktor Aleksandr Vikady","Secret",6
"Marvel","Warfist","Secret",6
"Marvel","Wrong (Soldiers of Misfortune)","Secret",6
"Marvel","Cynas","Public",6
"Marvel","Ella","Secret",6
"Marvel","Furgar","Public",6
"Marvel","Gayle Edgerton","Secret",6
"Marvel","Neut","Secret",6
"Marvel","Orestez Natchios","Public",6
"Marvel","Porcal","Public",6
"Marvel","Sapphiras","Public",6
"Marvel","Targon","Public",6
"Marvel","Charles Darwin","Public",6
"Marvel","David Kalen","Secret",6
"Marvel","Dr. Yao","Public",6
"Marvel","Elizabeth Ross (Heroes Reborn)","Public",6
"Marvel","Master Man (Heroes Reborn)","Public",6
"Marvel","Megaera (Furies)","Secret",6
"Marvel","Ramirez","Public",6
"Marvel","Trevor Chase","Public",6
"Marvel","Ultron (Heroes Reborn)","Public",6
"Marvel","Chtylok","Secret",6
"Marvel","Ekatarina Gryaznova","Secret",6
"Marvel","Ellen Hibbert","Public",6
"Marvel","Gorgon (Heroes Reborn)","Secret",6
"Marvel","M-Nell","Secret",6
"Marvel","Myra Haddock","Secret",6
"Marvel","Roddy McLeish","Public",6
"Marvel","Spat","Secret",6
"Marvel","Arcadia DeVille","Secret",6
"Marvel","Barone","Secret",6
"Marvel","Krassno Granitsky","Secret",6
"Marvel","Lily Cromwell","Secret",6
"Marvel","Neifi","Public",6
"Marvel","Odysseus Indigo","Secret",6
"Marvel","Okoye","Secret",6
"Marvel","Snipes","Public",6
"Marvel","Thomas Ryan","Public",6
"Marvel","Tiamat (Champion)","Secret",6
"Marvel","Zachary Williams","Secret",6
"Marvel","Enrakt","Secret",6
"Marvel","Headcase (Mannite)","Secret",6
"Marvel","Javier Caldrone","Public",6
"Marvel","Mechamage","Secret",6
"Marvel","Paradigm","Secret",6
"Marvel","Scab (Starkey)","Secret",6
"Marvel","Anarra","Public",6
"Marvel","Benjamin Tibbets","Secret",6
"Marvel","Bludgeon (Ransome Sole)","Secret",6
"Marvel","Bron","Public",6
"Marvel","Cudgel","Secret",6
"Marvel","Divinity (Heroes Reborn)","Secret",6
"Marvel","Goroth","Public",6
"Marvel","Jagrfelm","Public",6
"Marvel","Kelly Kooliq","Public",6
"Marvel","Manacle","Secret",6
"Marvel","Mondo","Secret",6
"Marvel","Tristan","Public",6
"Marvel","Tullamore Voge","Public",6
"Marvel","Vanium","Public",6
"Marvel","Bete Noir","Secret",6
"Marvel","Hector Rendoza","Secret",6
"Marvel","Lucy Robinson","Secret",6
"Marvel","Malon Estella Reeves","Secret",6
"Marvel","Nagala","Public",6
"Marvel","Sugar Kane","Public",6
"Marvel","Angel Dust (Christina)","Secret",6
"Marvel","Apache Kid (Rosa)","Secret",6
"Marvel","Arnold Lundberg","Public",6
"Marvel","Higashi","Public",6
"Marvel","Lloyd Bloch (Heroes Reborn)","Public",6
"Marvel","Postman (David)","Secret",6
"Marvel","Saguri","Secret",6
"Marvel","Shatter","Secret",6
"Marvel","Thomas More","Public",6
"Marvel","Claire Hudson","Public",6
"Marvel","Ginniyeh","Secret",6
"Marvel","Henrietta Hunter","Public",6
"Marvel","Jillian","Secret",6
"Marvel","Josh Arndt","Public",6
"Marvel","Ophis","Secret",6
"Marvel","Topher","Secret",6
"Marvel","Yidrazil","Secret",6
"Marvel","Aamshed","Secret",6
"Marvel","Angelo Fortunato","Secret",6
"Marvel","Caiman","Secret",6
"Marvel","Christine McDermott","Public",6
"Marvel","Damocles Rivas","Secret",6
"Marvel","Hope Lee","Secret",6
"Marvel","Jessica Vale","Secret",6
"Marvel","Julia Cabot","Secret",6
"Marvel","Justin Pierce","Public",6
"Marvel","Kestrel","Public",6
"Marvel","Kika","Public",6
"Marvel","Lara King","Public",6
"Marvel","Lightning Rod","Secret",6
"Marvel","Max Hunter","Public",6
"Marvel","Nia Noble","Public",6
"Marvel","Rachel Leighton (LMD)","Secret",6
"Marvel","Skornn","Secret",6
"Marvel","Swad","Public",6
"Marvel","Troy Killkelly","Public",6
"Marvel","Bradley Beemer","Public",6
"Marvel","Cornfed","Secret",6
"Marvel","Ellis Kincaid","Public",6
"Marvel","Gothic Lolita","Secret",6
"Marvel","Hollowpoint Ninja","Secret",6
"Marvel","Homebrew","Secret",6
"Marvel","Hoss (Demon)","Secret",6
"Marvel","Marianella Mancha","Public",6
"Marvel","Mariano Lopez","Public",6
"Marvel","Mutant Crocodiles","Secret",6
"Marvel","Reginald Mantz","Secret",6
"Marvel","Social Butterfly","Secret",6
"Marvel","Winston Hobbes","Secret",6
"Marvel","Celia Ricadonna","Secret",6
"Marvel","Eradica","Public",6
"Marvel","Guy Thierrault","Secret",6
"Marvel","Petra","Secret",6
"Marvel","Suzanne Chan","Secret",6
"Marvel","Absynthe","Secret",6
"Marvel","Ernst Erskine","Secret",6
"Marvel","Hate-Monger (National Force)","Secret",6
"Marvel","Jamal Peoples","Secret",6
"Marvel","Nicole (Robot)","Secret",6
"Marvel","Red Ronin (UJ1-DX)","Secret",6
"Marvel","Steven Rogers (Onslaught Reborn)","Public",6
"Marvel","Tatiana Arocha","Public",6
"Marvel","Trenton Craft","Secret",6
"Marvel","Tristan (Street Arabs)","Secret",6
"Marvel","Bendigeidfran","Public",6
"Marvel","Clinton Barton (Skrull)","Secret",6
"Marvel","Edward Black Wolf","Secret",6
"Marvel","Emma Frost (Skrull)","Secret",6
"Marvel","Ethan Warren","Public",6
"Marvel","Fiona Fitzhugh","Public",6
"Marvel","Jean Grey (Skrull)","Secret",6
"Marvel","Lillie McGurty","Secret",6
"Marvel","Lisa Parfrey","Public",6
"Marvel","Luke Cage (Skrull)","Secret",6
"Marvel","Michael van Patrick (KIA)","Secret",6
"Marvel","Mister Eleven","Secret",6
"Marvel","Peter Parker (Skrull)","Secret",6
"Marvel","Retcon (Leila)","Secret",6
"Marvel","Robert Carr","Public",6
"Marvel","Shoba Mirza","Secret",6
"Marvel","Simon Williams (Skrull)","Secret",6
"Marvel","Thor Odinson (Skrull)","Secret",6
"Marvel","Vision (Skrull)","Secret",6
"Marvel","Ban-Luck","Secret",6
"Marvel","Death Reaper","Secret",6
"Marvel","Marci Sabol","Secret",6
"Marvel","Master Po","Public",6
"Marvel","Ohyaku","Secret",6
